PUBLICATION_DATE,UID,SITE_ID,DATE_COL,YEAR,VISIT_NO,STUDY,PSTL_CODE,INDEX_NCCA15,NCCA_REG,LAB,BATCH_ID,ANALYTE,DATE_ANALYZED,DATE_RECEIVED,LAB_SAMPLE_ID,LRL,MDL,METHOD,NARS_FLAG,NARS_COMMENT,RESULT,RESULT_UNITS,SAMPLE_ID
4/29/2021,1000023,GLBA15-1022,17-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,NITRITE_N,6/24/2015,6/18/2015,1520052,,,,,,0.003,MG N/L,778342
4/29/2021,1000023,GLBA15-1022,17-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,AMMONIA_N,6/24/2015,6/18/2015,1520052,,0.003,,,,0.004,MG N/L,778342
4/29/2021,1000023,GLBA15-1022,17-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,CHLORIDE,6/24/2015,6/18/2015,1520052,,0.002,,,,14.847,MG/L,778342
4/29/2021,1000023,GLBA15-1022,17-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.135,MG/L,
4/29/2021,1000023,GLBA15-1022,17-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150618.1,COND,6/18/2015,6/18/2015,1520052,,,,,,309.5,US/CM AT 25 C,778340
4/29/2021,1000023,GLBA15-1022,17-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,NITRATE_N,6/24/2015,6/18/2015,1520052,,,,,,0.128,MG N/L,778342
4/29/2021,1000023,GLBA15-1022,17-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150706.1,CHLA,7/6/2015,6/18/2015,1520052,,0.09,,,,3.17,UG/L,778341
4/29/2021,1000023,GLBA15-1022,17-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150622.1,NTL,6/22/2015,6/18/2015,1520052,,0.002,,,,0.54,MG/L,778340
4/29/2021,1000023,GLBA15-1022,17-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150622.1,PTL,6/22/2015,6/18/2015,1520052,,9.00E-04,,,,1.18E-02,MG/L,778340
4/29/2021,1000023,GLBA15-1022,17-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150618.1,PH,6/18/2015,6/18/2015,1520052,,,,,,8.22,STD. UNITS,778340
4/29/2021,1000023,GLBA15-1022,17-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,SULFATE,6/24/2015,6/18/2015,1520052,,0.003,,,,20.559,MG/L,778342
4/29/2021,1000027,GLNS15-1342,17-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150619.1,PH,6/19/2015,6/19/2015,1520056,,,,,,7.82,STD. UNITS,778680
4/29/2021,1000027,GLNS15-1342,17-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150706.1,CHLA,7/6/2015,6/19/2015,1520056,,0.09,,,,1.8,UG/L,778681
4/29/2021,1000027,GLNS15-1342,17-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150619.1,COND,6/19/2015,6/19/2015,1520056,,,,,,111.3,US/CM AT 25 C,778680
4/29/2021,1000027,GLNS15-1342,17-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,SULFATE,6/24/2015,6/19/2015,1520056,,0.003,,,,4.882,MG/L,778682
4/29/2021,1000027,GLNS15-1342,17-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,AMMONIA_N,6/24/2015,6/19/2015,1520056,,0.003,,ND,,,,778682
4/29/2021,1000027,GLNS15-1342,17-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150623.1,SRP,6/23/2015,6/19/2015,1520056,,0.0012,,,,0.008689,MG P/L,778682
4/29/2021,1000027,GLNS15-1342,17-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.333,MG/L,
4/29/2021,1000027,GLNS15-1342,17-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,NITRITE_N,6/24/2015,6/19/2015,1520056,,,,,,0.003,MG N/L,778682
4/29/2021,1000027,GLNS15-1342,17-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,NITRATE_N,6/24/2015,6/19/2015,1520056,,,,,,0.328,MG N/L,778682
4/29/2021,1000027,GLNS15-1342,17-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,PTL,6/24/2015,6/19/2015,1520056,,9.00E-04,,,,0.0104,MG/L,778680
4/29/2021,1000027,GLNS15-1342,17-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,CHLORIDE,6/24/2015,6/19/2015,1520056,,0.002,,,,2.741,MG/L,778682
4/29/2021,1000027,GLNS15-1342,17-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,NTL,6/24/2015,6/19/2015,1520056,,0.002,,,,0.511,MG/L,778680
4/29/2021,1000028,GLBA15-1064,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150706.1,CHLA,7/6/2015,6/19/2015,1520054,,0.09,,,,9.3,UG/L,775381
4/29/2021,1000028,GLBA15-1064,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150715.1,NTL,7/15/2015,6/19/2015,1520054,,0.002,,,,6.65,MG/L,775380
4/29/2021,1000028,GLBA15-1064,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150626.1,NITRATE_N,6/26/2015,6/19/2015,1520054,,,,,,5.403,MG N/L,775382
4/29/2021,1000028,GLBA15-1064,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,NITRITE_N,6/24/2015,6/19/2015,1520054,,,,,,0.121,MG N/L,775382
4/29/2021,1000028,GLBA15-1064,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,CHLORIDE,6/24/2015,6/19/2015,1520054,,0.002,,,,26.086,MG/L,775382
4/29/2021,1000028,GLBA15-1064,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150619.1,PH,6/19/2015,6/19/2015,1520054,,,,,,7.64,STD. UNITS,775380
4/29/2021,1000028,GLBA15-1064,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,5.578,MG/L,
4/29/2021,1000028,GLBA15-1064,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150619.1,COND,6/19/2015,6/19/2015,1520054,,,,,,378.2,US/CM AT 25 C,775380
4/29/2021,1000028,GLBA15-1064,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,AMMONIA_N,6/24/2015,6/19/2015,1520054,,0.003,,,,0.054,MG N/L,775382
4/29/2021,1000028,GLBA15-1064,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150623.1,SRP,6/23/2015,6/19/2015,1520054,,0.0012,,,,0.144502,MG P/L,775382
4/29/2021,1000028,GLBA15-1064,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,PTL,6/24/2015,6/19/2015,1520054,,9.00E-04,,,,0.3401,MG/L,775380
4/29/2021,1000028,GLBA15-1064,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,SULFATE,6/24/2015,6/19/2015,1520054,,0.003,,,,22.305,MG/L,775382
4/29/2021,1000029,GLNS15-2010,18-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150706.1,CHLA,7/6/2015,6/19/2015,1520057,,0.09,,,,5.37,UG/L,778661
4/29/2021,1000029,GLNS15-2010,18-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.325,MG/L,
4/29/2021,1000029,GLNS15-2010,18-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,PTL,6/24/2015,6/19/2015,1520057,,9.00E-04,,,,6.21E-02,MG/L,778660
4/29/2021,1000029,GLNS15-2010,18-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,NTL,6/24/2015,6/19/2015,1520057,,0.002,,,,1.045,MG/L,778660
4/29/2021,1000029,GLNS15-2010,18-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150623.1,SRP,6/23/2015,6/19/2015,1520057,,0.0012,,,,0.019181,MG P/L,778662
4/29/2021,1000029,GLNS15-2010,18-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150619.1,COND,6/19/2015,6/19/2015,1520057,,,,,,169.4,US/CM AT 25 C,778660
4/29/2021,1000029,GLNS15-2010,18-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,AMMONIA_N,6/24/2015,6/19/2015,1520057,,0.003,,,,0.102,MG N/L,778662
4/29/2021,1000029,GLNS15-2010,18-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150619.1,PH,6/19/2015,6/19/2015,1520057,,,,,,7.6,STD. UNITS,778660
4/29/2021,1000029,GLNS15-2010,18-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,CHLORIDE,6/24/2015,6/19/2015,1520057,,0.002,,,,8.078,MG/L,778662
4/29/2021,1000029,GLNS15-2010,18-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,SULFATE,6/24/2015,6/19/2015,1520057,,0.003,,,,13.567,MG/L,778662
4/29/2021,1000029,GLNS15-2010,18-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,NITRITE_N,6/24/2015,6/19/2015,1520057,,,,,,0.012,MG N/L,778662
4/29/2021,1000029,GLNS15-2010,18-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,NITRATE_N,6/24/2015,6/19/2015,1520057,,,,,,0.211,MG N/L,778662
4/29/2021,1000030,GLBA15-3268,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,NITRITE_N,6/24/2015,6/20/2015,1520063,,,,,,0.003,MG N/L,780362
4/29/2021,1000030,GLBA15-3268,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,PTL,6/24/2015,6/20/2015,1520063,,9.00E-04,,,,9.70E-03,MG/L,780360
4/29/2021,1000030,GLBA15-3268,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,SULFATE,6/24/2015,6/20/2015,1520063,,0.003,,,,20.492,MG/L,780362
4/29/2021,1000030,GLBA15-3268,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.133,MG/L,
4/29/2021,1000030,GLBA15-3268,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,NITRATE_N,6/24/2015,6/20/2015,1520063,,,,,,0.118,MG N/L,780362
4/29/2021,1000030,GLBA15-3268,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150620.1,COND,6/20/2015,6/20/2015,1520063,,,,,,300.3,US/CM AT 25 C,780360
4/29/2021,1000030,GLBA15-3268,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,NTL,6/24/2015,6/20/2015,1520063,,0.002,,,,0.471,MG/L,780360
4/29/2021,1000030,GLBA15-3268,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150623.1,SRP,6/23/2015,6/20/2015,1520063,,0.0012,,,,0.006109,MG P/L,780362
4/29/2021,1000030,GLBA15-3268,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150706.1,CHLA,7/6/2015,6/20/2015,1520063,,0.09,,,,1.61,UG/L,780361
4/29/2021,1000030,GLBA15-3268,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.2,AMMONIA_N,6/24/2015,6/20/2015,1520063,,0.003,,,,0.012,MG N/L,780362
4/29/2021,1000030,GLBA15-3268,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,CHLORIDE,6/24/2015,6/20/2015,1520063,,0.002,,,,14.92,MG/L,780362
4/29/2021,1000030,GLBA15-3268,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150620.1,PH,6/20/2015,6/20/2015,1520063,,,,,,8.27,STD. UNITS,780360
4/29/2021,1000031,GLBA15-1007,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,NTL,6/24/2015,6/20/2015,1520061,,0.002,,,,0.466,MG/L,780340
4/29/2021,1000031,GLBA15-1007,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,SULFATE,6/24/2015,6/20/2015,1520061,,0.003,,,,20.555,MG/L,780342
4/29/2021,1000031,GLBA15-1007,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150620.1,COND,6/20/2015,6/20/2015,1520061,,,,,,303.4,US/CM AT 25 C,780340
4/29/2021,1000031,GLBA15-1007,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.133,MG/L,
4/29/2021,1000031,GLBA15-1007,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,NITRATE_N,6/24/2015,6/20/2015,1520061,,,,,,0.128,MG N/L,780342
4/29/2021,1000031,GLBA15-1007,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150706.1,CHLA,7/6/2015,6/20/2015,1520061,,0.09,,,,2.1,UG/L,780341
4/29/2021,1000031,GLBA15-1007,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150620.1,PH,6/20/2015,6/20/2015,1520061,,,,,,8.16,STD. UNITS,780340
4/29/2021,1000031,GLBA15-1007,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,AMMONIA_N,6/24/2015,6/20/2015,1520061,,0.003,,ND,,,,780342
4/29/2021,1000031,GLBA15-1007,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,PTL,6/24/2015,6/20/2015,1520061,,9.00E-04,,,,1.05E-02,MG/L,780340
4/29/2021,1000031,GLBA15-1007,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,NITRITE_N,6/24/2015,6/20/2015,1520061,,,,,,0.003,MG N/L,780342
4/29/2021,1000031,GLBA15-1007,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,CHLORIDE,6/24/2015,6/20/2015,1520061,,0.002,,,,14.905,MG/L,780342
4/29/2021,1000031,GLBA15-1007,18-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150623.1,SRP,6/23/2015,6/20/2015,1520061,,0.0012,,,,0.006157,MG P/L,780342
4/29/2021,1000032,GLBA15-3224,19-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150620.1,COND,6/20/2015,6/20/2015,1520062,,,,,,310.7,US/CM AT 25 C,780320
4/29/2021,1000032,GLBA15-3224,19-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,NITRATE_N,6/24/2015,6/20/2015,1520062,,,,,,0.096,MG N/L,780322
4/29/2021,1000032,GLBA15-3224,19-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,SULFATE,6/24/2015,6/20/2015,1520062,,0.003,,,,20.25,MG/L,780322
4/29/2021,1000032,GLBA15-3224,19-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,NITRITE_N,6/24/2015,6/20/2015,1520062,,,,,,0.003,MG N/L,780322
4/29/2021,1000032,GLBA15-3224,19-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,CHLORIDE,6/24/2015,6/20/2015,1520062,,0.002,,,,15.329,MG/L,780322
4/29/2021,1000032,GLBA15-3224,19-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150706.1,CHLA,7/6/2015,6/20/2015,1520062,,0.09,,,,2.24,UG/L,780321
4/29/2021,1000032,GLBA15-3224,19-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150623.1,SRP,6/23/2015,6/20/2015,1520062,,0.0012,,,,0.005753,MG P/L,780322
4/29/2021,1000032,GLBA15-3224,19-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,NTL,6/24/2015,6/20/2015,1520062,,0.002,,,,0.505,MG/L,780320
4/29/2021,1000032,GLBA15-3224,19-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,AMMONIA_N,6/24/2015,6/20/2015,1520062,,0.003,,,,0.02,MG N/L,780322
4/29/2021,1000032,GLBA15-3224,19-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150620.1,PH,6/20/2015,6/20/2015,1520062,,,,,,8.12,STD. UNITS,780320
4/29/2021,1000032,GLBA15-3224,19-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,WRS,150624.1,PTL,6/24/2015,6/20/2015,1520062,,9.00E-04,,,,1.36E-02,MG/L,780320
4/29/2021,1000032,GLBA15-3224,19-Jun-15,2015,1,NearShorePlusBays,WI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.119,MG/L,
4/29/2021,1000033,GLBA15-3211,19-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,NITRITE_N,6/24/2015,6/20/2015,1520064,,,,,,0.007,MG N/L,778322
4/29/2021,1000033,GLBA15-3211,19-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,NTL,6/24/2015,6/20/2015,1520064,,0.002,,,,1.078,MG/L,778320
4/29/2021,1000033,GLBA15-3211,19-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,SULFATE,6/24/2015,6/20/2015,1520064,,0.003,,,,13.361,MG/L,778322
4/29/2021,1000033,GLBA15-3211,19-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,NITRATE_N,6/24/2015,6/20/2015,1520064,,,,,,0.207,MG N/L,778322
4/29/2021,1000033,GLBA15-3211,19-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.2,AMMONIA_N,6/24/2015,6/20/2015,1520064,,0.003,,,,0.15,MG N/L,778322
4/29/2021,1000033,GLBA15-3211,19-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150620.1,COND,6/20/2015,6/20/2015,1520064,,,,,,168.5,US/CM AT 25 C,778320
4/29/2021,1000033,GLBA15-3211,19-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.364,MG/L,
4/29/2021,1000033,GLBA15-3211,19-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150623.1,SRP,6/23/2015,6/20/2015,1520064,,0.0012,,,,0.017432,MG P/L,778322
4/29/2021,1000033,GLBA15-3211,19-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,CHLORIDE,6/24/2015,6/20/2015,1520064,,0.002,,,,7.629,MG/L,778322
4/29/2021,1000033,GLBA15-3211,19-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150620.1,PH,6/20/2015,6/20/2015,1520064,,,,,,7.58,STD. UNITS,778320
4/29/2021,1000033,GLBA15-3211,19-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,PTL,6/24/2015,6/20/2015,1520064,,9.00E-04,,,,4.98E-02,MG/L,778320
4/29/2021,1000033,GLBA15-3211,19-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150706.1,CHLA,7/6/2015,6/20/2015,1520064,,0.09,,,,5.51,UG/L,778321
4/29/2021,1000034,GLBA15-1046,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150706.1,CHLA,7/6/2015,6/23/2015,1520070,,0.09,,,,3.71,UG/L,778621
4/29/2021,1000034,GLBA15-1046,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150626.1,NITRITE_N,6/26/2015,6/23/2015,1520070,,,,,,0.005,MG N/L,778622
4/29/2021,1000034,GLBA15-1046,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,PTL,6/24/2015,6/23/2015,1520070,,9.00E-04,,,,0.0332,MG/L,778620
4/29/2021,1000034,GLBA15-1046,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150626.1,SRP,6/26/2015,6/23/2015,1520070,,0.0012,,,,0.0115,MG P/L,778622
4/29/2021,1000034,GLBA15-1046,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150626.1,SULFATE,6/26/2015,6/23/2015,1520070,,0.003,,,,9.499,MG/L,778622
4/29/2021,1000034,GLBA15-1046,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150626.1,AMMONIA_N,6/26/2015,6/23/2015,1520070,,0.003,,,,0.071,MG N/L,778622
4/29/2021,1000034,GLBA15-1046,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150623.1,COND,6/23/2015,6/23/2015,1520070,,,,,,142.9,US/CM AT 25 C,778620
4/29/2021,1000034,GLBA15-1046,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150626.1,NITRATE_N,6/26/2015,6/23/2015,1520070,,,,,,0.272,MG N/L,778622
4/29/2021,1000034,GLBA15-1046,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150626.1,CHLORIDE,6/26/2015,6/23/2015,1520070,,0.002,,,,5.585,MG/L,778622
4/29/2021,1000034,GLBA15-1046,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,NTL,6/24/2015,6/23/2015,1520070,,0.002,,,,0.809,MG/L,778620
4/29/2021,1000034,GLBA15-1046,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.348,MG/L,
4/29/2021,1000034,GLBA15-1046,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150623.1,PH,6/23/2015,6/23/2015,1520070,,,,,,7.64,STD. UNITS,778620
4/29/2021,1000035,GLBA15-1033,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.482,MG/L,
4/29/2021,1000035,GLBA15-1033,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150626.1,SRP,6/26/2015,6/23/2015,1520069,,0.0012,,,,0.022892,MG P/L,780582
4/29/2021,1000035,GLBA15-1033,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150626.1,NITRATE_N,6/26/2015,6/23/2015,1520069,,,,,,0.179,MG N/L,780582
4/29/2021,1000035,GLBA15-1033,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150626.1,CHLORIDE,6/26/2015,6/23/2015,1520069,,0.002,,,,9.771,MG/L,780582
4/29/2021,1000035,GLBA15-1033,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,PTL,6/24/2015,6/23/2015,1520069,,9.00E-04,,,,7.57E-02,MG/L,780580
4/29/2021,1000035,GLBA15-1033,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150626.1,NITRITE_N,6/26/2015,6/23/2015,1520069,,,,,,0.008,MG N/L,780582
4/29/2021,1000035,GLBA15-1033,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150626.1,AMMONIA_N,6/26/2015,6/23/2015,1520069,,0.003,,,,0.295,MG N/L,780582
4/29/2021,1000035,GLBA15-1033,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150626.1,SULFATE,6/26/2015,6/23/2015,1520069,,0.003,,,,18.468,MG/L,780582
4/29/2021,1000035,GLBA15-1033,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150706.1,CHLA,7/6/2015,6/23/2015,1520069,,0.09,,,,5.74,UG/L,780581
4/29/2021,1000035,GLBA15-1033,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,NTL,6/24/2015,6/23/2015,1520069,,0.002,,,,1.398,MG/L,780580
4/29/2021,1000035,GLBA15-1033,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150623.1,COND,6/23/2015,6/23/2015,1520069,,,,,,207,US/CM AT 25 C,780580
4/29/2021,1000035,GLBA15-1033,21-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150623.1,PH,6/23/2015,6/23/2015,1520069,,,,,,7.54,STD. UNITS,780580
4/29/2021,1000036,GLBA15-3303,22-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150626.1,SULFATE,6/26/2015,6/24/2015,1520076,,0.003,,,,13.782,MG/L,780602
4/29/2021,1000036,GLBA15-3303,22-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150626.1,SRP,6/26/2015,6/24/2015,1520076,,0.0012,,,,0.050618,MG P/L,780602
4/29/2021,1000036,GLBA15-3303,22-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150706.1,CHLA,7/6/2015,6/24/2015,1520076,,0.09,,,,8.16,UG/L,780601
4/29/2021,1000036,GLBA15-3303,22-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.385,MG/L,
4/29/2021,1000036,GLBA15-3303,22-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150713.2,PTL,7/13/2015,6/24/2015,1520076,,9.00E-04,,,,7.34E-02,MG/L,780600
4/29/2021,1000036,GLBA15-3303,22-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150624.1,COND,6/24/2015,6/24/2015,1520076,,,,,,176,US/CM AT 25 C,780600
4/29/2021,1000036,GLBA15-3303,22-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150626.1,NITRATE_N,6/26/2015,6/24/2015,1520076,,,,,,0.211,MG N/L,780602
4/29/2021,1000036,GLBA15-3303,22-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150626.1,AMMONIA_N,6/26/2015,6/24/2015,1520076,,0.003,,,,0.164,MG N/L,780602
4/29/2021,1000036,GLBA15-3303,22-Jun-15,2015,1,NearShorePlusBays,MN,Y,Great Lakes,WRS,150626.1,CHLORIDE,6/26/2015,6/24/2015,1520076,,0.002,,,,8.231,MG/L,780602
